target,monthly_income,time_of_month,savings,guests
2,3992,10,low,0
1,1693,21,low,0
4,8013,11,high,0
5,9203,19,high,0
3,6470,30,medium,0
2,4793,31,medium,0
4,8211,11,high,0
1,1736,13,low,0
5,9104,25,high,0
1,2680,31,low,0
5,9296,30,high,0
3,6315,27,medium,0
4,7779,17,high,0
2,3465,27,low,0
2,4984,27,medium,0
5,9435,15,high,0
3,5624,6,medium,0
5,8521,8,high,0
1,2661,15,low,0
3,5247,14,medium,0
1,2539,20,low,0
1,2442,19,low,0
3,5197,26,medium,0
3,5475,30,medium,1
1,2782,21,low,0
5,9300,27,high,0
1,1369,11,low,0
4,8183,16,high,0
4,7627,8,high,0
5,9353,31,high,0
4,6974,13,medium,0
3,6614,2,medium,0
4,7119,14,high,0
4,6846,27,medium,0
2,4712,16,medium,0
1,2291,3,low,0
2,3636,5,low,0
1,1112,12,low,1
4,7730,25,high,0
5,9059,18,high,0
4,7154,25,high,0
1,2332,13,low,0
2,3413,7,low,0
4,7599,31,high,0
3,6235,29,medium,0
2,3575,19,low,0
1,1767,29,low,0
3,5481,5,medium,0
4,7735,4,high,0
2,3725,12,low,0
3,5089,31,medium,0
1,1425,7,low,0
1,1711,26,low,0
4,7898,14,high,0
1,3170,14,low,0
1,1037,13,low,0
2,4365,4,medium,0
3,5520,7,medium,0
4,7760,2,high,0
1,3283,20,low,1
1,3118,6,low,0
3,6314,20,medium,0
5,9092,13,high,0
1,3139,10,low,0
1,2370,9,low,0
1,2925,19,low,0
3,6171,29,medium,0
1,1972,5,low,0
4,7204,29,high,0
1,3181,5,low,0
3,5924,25,medium,0
2,4460,22,medium,0
5,9811,1,high,1
5,9380,2,high,0
5,8371,11,high,0
4,7211,27,high,1
1,1487,2,low,0
2,4072,31,medium,0
4,6917,1,medium,0
3,6186,25,medium,0
1,2768,7,low,0
4,7887,16,high,0
4,8201,7,high,0
1,3185,19,low,0
2,4351,23,medium,0
2,3415,24,low,0
2,3873,25,low,0
4,8292,11,high,0
5,9191,10,high,0
2,3868,20,low,0
4,7232,26,high,0
5,9170,22,high,0
1,2071,7,low,0
2,4686,5,medium,0
1,2395,26,low,1
1,3090,7,low,0
1,2901,9,low,0
3,5647,3,medium,0
4,7099,24,high,0
2,3959,6,low,1
3,6655,22,medium,0
5,9038,28,high,0
2,4237,15,medium,0
5,9516,2,high,0
1,1590,27,low,0
5,8703,23,high,0
4,7430,26,high,0
3,5078,7,medium,0
1,3045,12,low,0
4,8142,8,high,0
2,4025,18,medium,0
5,9261,6,high,1
4,7790,5,high,0
1,2128,8,low,0
3,5317,25,medium,0
3,6296,19,medium,0
3,6621,29,medium,0
1,1541,13,low,1
5,8822,24,high,0
1,2012,31,low,0
2,4797,24,medium,0
3,5605,29,medium,0
3,5568,18,medium,1
5,8897,5,high,0
4,7333,2,high,0
3,6477,26,medium,1
1,1854,18,low,0
4,7550,20,high,0
1,1090,22,low,0
2,3693,4,low,0
2,4457,28,medium,0
2,4769,16,medium,1
1,2062,20,low,0
5,8914,29,high,0
3,5799,16,medium,0
1,1628,30,low,0
4,6712,7,medium,0
5,9032,6,high,0
1,3298,2,low,0
5,9041,2,high,0
5,9984,8,high,0
3,6047,25,medium,0
1,2141,10,low,0
2,4183,21,medium,0
5,9044,19,high,0
1,1402,31,low,0
1,1632,5,low,0
4,7382,16,high,0
2,3479,27,low,0
5,9962,2,high,0
4,8308,2,high,0
5,9487,10,high,0
5,9345,26,high,0
5,9153,9,high,0
1,1442,26,low,0
3,5540,27,medium,0
4,6976,19,medium,0
3,6244,14,medium,0
2,3886,19,low,1
2,4486,25,medium,0
1,2704,9,low,0
2,4567,3,medium,0
4,7917,25,high,0
3,5602,13,medium,0
3,6350,12,medium,0
2,4736,1,medium,0
5,9404,11,high,0
3,6474,27,medium,0
1,1758,13,low,0
4,6966,18,medium,0
2,3330,9,low,0
3,5607,25,medium,0
5,9678,23,high,0
3,6409,29,medium,0
5,8918,21,high,1
3,5758,10,medium,0
1,1637,24,low,0
5,8846,2,high,0
2,3441,23,low,1
1,1604,14,low,0
2,3341,5,low,0
5,9593,18,high,0
5,9057,20,high,0
4,8179,21,high,0
5,8762,12,high,0
1,1471,30,low,0
5,9028,17,high,0
4,7180,23,high,0
3,6572,23,medium,0
2,3765,29,low,0
3,5885,7,medium,0
2,4726,8,medium,1
3,5613,2,medium,0
4,8044,10,high,0
1,2616,10,low,0
4,7026,5,high,1
4,7564,27,high,0
3,5918,31,medium,0
1,1031,24,low,0
1,3120,23,low,0
3,6059,14,medium,0
4,8219,23,high,0
1,2034,19,low,0
3,5181,28,medium,0
3,6196,1,medium,0
4,6667,8,medium,1
3,6395,21,medium,0
5,9772,18,high,0
5,8847,14,high,0
5,8602,27,high,0
3,6601,16,medium,0
2,3959,29,low,1
4,7008,25,high,0
4,7242,27,high,0
1,1189,19,low,0
2,4154,14,medium,0
1,3125,18,low,1
1,2673,14,low,0
4,6997,3,medium,0
5,8340,27,high,0
5,8462,27,high,0
5,9206,17,high,0
3,5073,2,medium,0
5,9972,10,high,0
1,1639,11,low,1
3,6474,10,medium,0
3,5430,4,medium,0
4,6692,27,medium,0
2,4205,22,medium,0
1,3305,8,low,0
2,4976,2,medium,1
5,8967,10,high,0
2,4157,7,medium,0
4,6843,9,medium,0
5,9531,17,high,0
5,9129,20,high,0
1,1013,12,low,0
4,7060,13,high,0
2,4107,25,medium,0
4,7876,8,high,0
4,7007,27,high,0
4,7502,17,high,0
4,8083,29,high,0
4,7203,7,high,0
5,8887,27,high,0
1,2383,18,low,0
4,7224,2,high,1
2,3528,18,low,0
1,1933,7,low,0
1,1604,27,low,0
4,8259,29,high,1
5,8611,6,high,0
2,3673,24,low,0
3,5488,9,medium,0
2,4187,11,medium,0
4,8203,20,high,0
1,3057,29,low,0
3,5060,22,medium,0
2,4682,1,medium,1
4,8310,28,high,0
1,2456,14,low,1
1,1475,12,low,0
4,6701,21,medium,0
3,5833,8,medium,0
5,8616,12,high,0
2,3969,10,low,1
3,6541,23,medium,0
4,8072,26,high,0
4,6683,23,medium,0
1,2376,13,low,0
5,8919,3,high,0
3,6515,19,medium,0
3,5780,5,medium,0
4,8210,27,high,0
4,6705,29,medium,0
1,1205,22,low,0
3,5662,11,medium,1
1,2367,28,low,0
2,3896,17,low,0
4,8159,14,high,1
3,5639,23,medium,0
4,7048,25,high,0
4,8258,2,high,0
4,8101,25,high,0
5,8812,12,high,0
2,4711,20,medium,0
5,8834,21,high,0
4,7906,7,high,0
3,6120,18,medium,0
1,2900,18,low,0
3,6127,21,medium,0
2,4803,18,medium,0
2,4623,13,medium,0
5,9618,14,high,0
2,4039,3,medium,0
1,3080,21,low,0
5,8750,15,high,0
5,8614,13,high,0
3,5113,4,medium,0
4,7099,8,high,0
1,2902,14,low,0
2,3857,15,low,0
5,9692,6,high,0
1,1467,9,low,0
3,5470,18,medium,0
2,3950,20,low,0
1,1666,31,low,0
4,7826,24,high,0
1,2719,25,low,0
4,7677,18,high,1
3,5941,8,medium,0
2,4074,5,medium,0
5,8634,18,high,0
3,6032,17,medium,0
1,3240,5,low,1
2,4149,18,medium,0
2,3861,18,low,0
5,9710,30,high,0
4,7128,3,high,0
5,8657,22,high,0
1,1656,13,low,0
1,1441,16,low,0
3,5527,25,medium,0
3,6075,18,medium,0
1,1838,26,low,0
2,4218,15,medium,0
2,3648,23,low,0
5,8905,2,high,0
4,6931,4,medium,0
4,8115,17,high,0
5,9668,22,high,1
4,7324,28,high,1
4,7682,30,high,0
1,1361,26,low,0
3,6118,5,medium,0
5,8442,26,high,0
1,2907,3,low,0
3,6452,25,medium,0
2,4807,6,medium,0
4,7435,4,high,0
2,3428,20,low,0
4,7002,7,high,0
5,9164,13,high,0
3,6004,15,medium,0
4,8235,14,high,0
2,4777,29,medium,0
4,8212,3,high,1
4,6883,24,medium,0
2,3875,19,low,0
1,1565,8,low,0
2,4210,23,medium,0
1,2101,9,low,0
3,5262,17,medium,0
1,2540,11,low,0
5,8740,2,high,0
1,2943,3,low,0
4,8245,28,high,0
3,6073,13,medium,1
5,8739,15,high,0
1,1958,11,low,0
2,4597,10,medium,1
5,8531,1,high,1
4,6686,28,medium,0
1,1751,5,low,0
2,4757,28,medium,0
3,5712,29,medium,0
3,5687,3,medium,0
2,3446,5,low,0
1,3262,15,low,0
1,2452,26,low,0
2,3626,28,low,0
3,6598,18,medium,0
5,8843,15,high,0
2,4030,15,medium,0
1,1041,10,low,0
1,1510,10,low,0
1,1842,8,low,0
4,7474,13,high,1
3,6237,30,medium,0
2,4830,7,medium,0
2,3560,26,low,1
3,5820,21,medium,0
3,5699,26,medium,0
2,4262,17,medium,1
5,8788,4,high,0
3,6327,10,medium,0
1,2982,31,low,0
1,1738,12,low,1
4,7303,1,high,0
3,6291,12,medium,0
4,6715,8,medium,0
1,2923,8,low,0
1,1471,5,low,0
4,7170,23,high,1
1,1478,22,low,0
1,3035,28,low,0
4,8021,28,high,1
1,2125,16,low,0
5,8509,6,high,0
4,6667,22,medium,0
4,7839,20,high,0
4,7010,10,high,0
1,3271,5,low,0
1,2273,7,low,0
3,5236,26,medium,0
3,6139,13,medium,0
5,9389,8,high,0
1,1166,5,low,0
5,8522,28,high,0
2,3805,28,low,0
5,8972,5,high,0
3,6277,17,medium,0
2,3674,13,low,0
1,1435,9,low,0
5,9101,13,high,0
5,9391,25,high,0
1,1054,16,low,0
5,8603,18,high,0
1,1017,8,low,0
1,1434,11,low,0
2,3632,22,low,0
1,1888,23,low,0
3,5048,16,medium,0
1,1743,28,low,0
2,3965,22,low,0
4,6956,15,medium,0
3,5053,12,medium,0
2,4819,1,medium,0
1,2967,26,low,0
5,8770,28,high,0
3,6253,6,medium,0
3,6447,17,medium,0
4,8266,4,high,0
2,4505,16,medium,0
5,9685,23,high,0
1,3043,12,low,0
5,9339,14,high,0
2,3362,29,low,0
4,6971,22,medium,0
4,7130,7,high,0
3,5799,29,medium,0
5,8336,8,high,1
5,9512,18,high,0
3,5617,8,medium,0
5,9290,14,high,0
1,3154,7,low,0
2,3985,29,low,0
2,4856,21,medium,0
4,7038,10,high,0
4,7664,2,high,0
2,3775,21,low,0
3,6631,24,medium,0
2,4067,25,medium,0
2,4237,26,medium,0
5,9266,1,high,0
4,7894,12,high,1
5,8617,17,high,0
1,2940,4,low,0
2,3531,9,low,0
5,9803,28,high,0
5,9685,3,high,0
5,9384,28,high,1
3,6430,3,medium,0
4,7715,5,high,0
1,1379,3,low,0
4,6983,17,medium,0
1,1473,22,low,0
1,3274,7,low,0
1,3141,17,low,0
3,5818,13,medium,0
1,2179,13,low,0
1,3219,14,low,0
4,7791,2,high,0
3,5243,1,medium,0
1,1609,8,low,0
5,9289,8,high,0
4,7378,7,high,0
2,4151,4,medium,0
1,2377,14,low,0
3,5823,24,medium,0
5,9430,4,high,0
5,9366,9,high,1
4,7264,18,high,0
2,4298,26,medium,0
2,3498,11,low,1
1,2993,20,low,0
2,3625,5,low,1
1,1654,9,low,0
2,3780,24,low,0
1,1165,2,low,0
4,7482,28,high,1
2,4283,10,medium,0
4,7445,7,high,0
4,7887,21,high,0
3,5853,28,medium,0
1,1929,26,low,0
1,1907,28,low,0
5,9592,25,high,0
2,4950,14,medium,0
1,1991,17,low,0
5,9045,28,high,0
4,7995,2,high,0
1,2447,22,low,0
1,2914,19,low,0
1,1715,9,low,1
4,8070,24,high,0
3,5658,4,medium,0
2,4400,21,medium,0
5,8778,23,high,0
4,8075,30,high,0
2,4156,17,medium,1
1,1226,23,low,0
4,7765,25,high,0
2,4727,27,medium,0
4,8186,6,high,0
3,6446,31,medium,0
4,7154,19,high,0
2,3840,14,low,0
2,4242,9,medium,0
2,4662,21,medium,0
4,6783,13,medium,1
4,7842,17,high,0
1,2834,14,low,0
1,3203,27,low,0
4,7817,30,high,0
2,3646,12,low,0
3,5552,27,medium,0
1,2585,27,low,0
5,9536,22,high,0
2,3602,22,low,0
5,9884,4,high,0
5,9249,10,high,0
2,3667,24,low,0
2,4248,5,medium,0
1,2269,31,low,0
2,4822,9,medium,0
1,2674,30,low,0
4,7365,15,high,0
4,7369,3,high,1
3,5991,18,medium,0
2,4761,31,medium,0
1,1235,19,low,0
4,7973,7,high,0
1,2662,30,low,0
4,8036,10,high,0
2,3917,7,low,0
4,8256,7,high,0
5,9747,4,high,0
2,4810,10,medium,0
5,9799,14,high,0
5,9041,25,high,0
1,1394,11,low,0
5,8442,30,high,0
5,8784,11,high,0
5,8906,19,high,0
4,8163,10,high,1
1,3258,15,low,0
1,1329,14,low,0
2,3682,22,low,0
5,9544,4,high,0
3,6466,18,medium,0
3,5557,19,medium,0
4,7955,7,high,0
2,4728,23,medium,0
3,5920,15,medium,0
1,3248,31,low,0
5,9912,7,high,0
4,7232,31,high,0
5,8337,9,high,0
2,3766,3,low,0
3,5486,9,medium,0
5,9204,16,high,0
4,7221,30,high,0
1,3242,26,low,0
1,1312,5,low,0
5,9972,7,high,0
1,1222,4,low,0
1,3162,4,low,0
2,3391,21,low,0
4,6807,5,medium,0
2,4290,16,medium,0
5,9059,27,high,0
1,3034,16,low,0
1,2108,2,low,1
5,9004,27,high,0
5,9291,27,high,0
5,9793,24,high,0
2,3379,26,low,0
1,3240,18,low,0
1,1904,5,low,0
2,4824,20,medium,0
4,7756,5,high,1
3,5813,5,medium,0
3,5228,30,medium,1
3,6647,15,medium,0
4,7445,23,high,0
5,8430,28,high,0
5,9719,29,high,0
3,6080,1,medium,0
5,8768,1,high,0
4,8329,28,high,0
4,7442,24,high,0
2,4373,7,medium,0
4,7957,31,high,0
2,4036,22,medium,0
2,4445,27,medium,0
5,8852,18,high,0
2,3542,16,low,0
1,1635,1,low,1
2,3447,31,low,0
4,7060,15,high,0
3,6203,23,medium,0
4,7838,21,high,0
1,2174,6,low,0
4,7350,1,high,0
1,1619,17,low,0
2,4040,28,medium,0
1,1519,25,low,0
3,6303,28,medium,0
4,7370,24,high,0
2,3974,22,low,0
4,8191,4,high,0
1,2991,28,low,0
3,6431,5,medium,0
1,1512,8,low,0
4,8227,27,high,0
3,6133,26,medium,0
5,9214,30,high,0
1,1243,7,low,0
2,4918,24,medium,0
4,7483,27,high,1
3,5018,20,medium,0
3,5614,12,medium,0
1,2821,30,low,0
5,9710,8,high,0
1,2269,8,low,0
5,8793,20,high,0
4,7868,25,high,0
4,7292,25,high,0
4,8303,15,high,1
4,7477,22,high,0
4,6680,30,medium,0
2,4860,18,medium,0
4,8080,9,high,0
2,4114,15,medium,0
2,3946,13,low,0
2,4818,12,medium,0
4,7543,19,high,0
2,4900,27,medium,0
2,4352,25,medium,0
5,9251,20,high,0
2,4532,18,medium,0
3,6121,9,medium,0
1,2256,23,low,1
3,6470,12,medium,0
5,8359,22,high,0
5,9650,9,high,0
1,2138,10,low,0
4,7592,21,high,0
2,4144,4,medium,0
5,8914,15,high,0
1,2870,22,low,0
2,3604,14,low,0
1,1679,3,low,0
5,9650,14,high,0
4,7719,7,high,0
2,3375,6,low,0
4,7166,21,high,0
5,9145,21,high,0
4,7174,25,high,0
1,2159,25,low,0
5,8810,22,high,0
1,3254,23,low,0
2,3445,29,low,0
5,9707,5,high,0
1,2328,20,low,1
2,4343,13,medium,0
3,5603,27,medium,0
2,3543,22,low,0
5,9824,15,high,0
1,1164,23,low,0
1,1838,28,low,0
1,1532,21,low,0
3,5669,24,medium,0
4,7316,17,high,0
1,2107,13,low,0
2,4128,8,medium,0
4,7377,8,high,0
3,5255,25,medium,0
2,3750,23,low,0
5,9722,13,high,0
2,3409,10,low,0
2,3817,26,low,0
4,8102,11,high,0
3,6595,31,medium,0
2,4133,11,medium,0
5,9049,6,high,0
3,5627,22,medium,0
4,7081,18,high,0
4,8127,23,high,0
2,4519,12,medium,1
4,8182,30,high,0
1,2044,9,low,0
2,4424,5,medium,0
5,9291,31,high,0
1,1380,18,low,0
4,7896,11,high,0
1,1496,11,low,0
3,5074,19,medium,1
4,7406,6,high,0
4,7201,19,high,0
2,4145,17,medium,1
2,4476,7,medium,0
3,5315,31,medium,0
2,3576,13,low,0
3,5049,29,medium,0
3,5643,15,medium,0
4,6988,31,medium,0
3,5806,19,medium,0
5,9846,9,high,0
3,6146,9,medium,0
2,3843,16,low,0
1,2218,13,low,0
1,2252,1,low,0
1,3116,11,low,0
2,4862,14,medium,0
5,9328,10,high,0
5,9303,17,high,0
1,2556,19,low,0
5,9277,25,high,1
2,4553,29,medium,0
2,4672,3,medium,0
1,1397,12,low,0
1,2724,24,low,0
1,2890,10,low,0
3,6371,21,medium,0
4,8234,21,high,0
3,6428,10,medium,0
5,8535,20,high,0
5,9637,10,high,0
3,5021,29,medium,0
4,7630,28,high,0
4,8247,29,high,0
5,9945,16,high,0
3,5079,29,medium,0
3,5563,9,medium,0
5,8722,23,high,0
2,3616,5,low,0
5,8868,5,high,0
3,6053,19,medium,0
1,3014,25,low,0
3,6504,1,medium,1
1,1450,9,low,0
3,5798,28,medium,0
4,7795,9,high,0
5,9154,27,high,0
2,4873,29,medium,0
1,2964,4,low,0
5,8809,11,high,0
1,1116,11,low,1
3,5920,31,medium,0
2,3386,27,low,0
5,9960,28,high,0
2,3361,12,low,0
4,7445,5,high,0
1,1766,3,low,0
2,4059,16,medium,0
4,7480,18,high,0
5,9063,27,high,0
5,9857,21,high,0
3,5937,28,medium,0
2,3593,28,low,0
4,7064,5,high,0
2,4708,16,medium,0
4,7946,26,high,0
2,4321,31,medium,0
2,4302,6,medium,1
4,6705,29,medium,0
2,4604,6,medium,0
4,6799,9,medium,0
1,2823,22,low,0
1,2139,14,low,0
2,3591,24,low,0
3,5480,4,medium,0
1,2375,15,low,1
1,2207,19,low,0
3,5710,25,medium,0
4,7801,5,high,1
4,7036,21,high,0
5,9080,21,high,0
5,9220,30,high,0
5,9743,30,high,0
4,8256,1,high,0
3,5979,26,medium,0
1,2761,28,low,0
5,9182,6,high,0
3,5098,9,medium,0
5,9722,4,high,0
5,8549,18,high,0
3,6112,2,medium,0
1,2599,14,low,0
3,6051,24,medium,0
2,3633,21,low,0
4,6856,10,medium,1
4,7060,16,high,0
2,4984,27,medium,0
3,6065,5,medium,1
5,8517,10,high,0
4,7516,19,high,1
1,1845,13,low,0
4,7870,26,high,0
1,1879,5,low,0
3,5996,31,medium,0
5,9831,29,high,0
1,3090,2,low,0
1,2933,21,low,1
1,2677,23,low,0
5,9937,16,high,0
4,7439,2,high,0
4,7980,19,high,0
3,5376,24,medium,0
5,9867,9,high,1
3,5068,11,medium,0
1,2275,27,low,0
5,9788,19,high,0
1,1301,1,low,0
4,8158,11,high,0
5,9702,28,high,0
4,6963,7,medium,0
4,7447,5,high,0
2,4906,25,medium,0
3,6521,28,medium,0
2,4938,21,medium,0
1,2697,8,low,0
2,3923,26,low,0
3,5405,19,medium,0
1,3030,16,low,0
4,7311,23,high,0
2,4927,31,medium,0
2,4325,15,medium,0
2,3399,17,low,0
3,6271,30,medium,0
1,2142,24,low,0
3,5850,25,medium,0
3,5421,20,medium,0
3,6455,25,medium,0
1,3016,31,low,0
5,9946,8,high,0
2,3537,10,low,1
3,6143,29,medium,0
5,9957,1,high,0
5,8441,8,high,0
1,1355,28,low,0
4,7501,25,high,0
3,5607,8,medium,0
2,3343,4,low,1
1,1327,14,low,0
3,5291,6,medium,0
5,9883,6,high,0
4,6948,30,medium,0
3,6277,7,medium,0
2,4127,9,medium,0
3,5587,22,medium,0
1,2435,8,low,0
2,4127,19,medium,0
1,3098,19,low,0
3,5706,15,medium,1
1,1627,21,low,0
3,5940,4,medium,0
2,3482,21,low,1
2,4309,13,medium,0
5,9401,30,high,0
5,8626,1,high,0
5,8389,23,high,0
1,1045,8,low,0
5,9207,7,high,0
5,9839,4,high,0
2,3557,12,low,0
2,3855,10,low,0
5,9127,2,high,0
1,2706,8,low,0
4,7079,22,high,0
4,7131,3,high,0
3,6022,17,medium,0
1,1669,18,low,0
5,9412,18,high,0
5,8488,7,high,0
1,1854,21,low,0
1,2946,6,low,0
3,5029,30,medium,0
4,7502,9,high,0
3,5304,28,medium,0
3,6528,29,medium,0
2,4774,8,medium,0
5,9705,25,high,1
2,4392,26,medium,0
2,4206,30,medium,0
1,1387,1,low,0
3,5706,28,medium,0
2,4602,16,medium,0
5,8580,14,high,0
1,2461,10,low,1
1,2346,8,low,0
4,7998,7,high,0
1,2833,1,low,0
1,1216,30,low,0
5,9952,3,high,0
1,1530,19,low,1
5,9593,3,high,0
5,9576,2,high,0
1,3068,21,low,0
2,4151,19,medium,0
5,9029,7,high,0
1,2490,4,low,0
4,7242,21,high,0
5,9182,28,high,0
1,1079,14,low,0
1,3034,20,low,0
5,9224,31,high,0
3,5326,14,medium,0
1,2603,4,low,0
5,9675,30,high,0
2,3646,16,low,1
5,9819,4,high,0
4,7217,10,high,0
5,9670,6,high,1
2,4175,29,medium,0
4,8106,29,high,0
3,5710,24,medium,0
2,3393,13,low,0
1,2007,30,low,0
2,4171,4,medium,0
5,9777,3,high,0
1,1922,25,low,0
4,6930,29,medium,0
1,2296,1,low,0
2,3951,30,low,0
4,6800,26,medium,0
1,2181,22,low,0
1,1422,30,low,0
2,4212,28,medium,0
3,5232,8,medium,0
2,3504,22,low,0
1,3243,11,low,0
1,2037,7,low,0
2,3965,20,low,1
2,4382,20,medium,1
1,1658,19,low,0
3,5578,11,medium,1
3,5533,9,medium,0
1,1063,20,low,1
5,8582,29,high,0
1,1205,10,low,0
2,3476,23,low,0
4,8037,9,high,0
1,2250,11,low,0
4,7336,18,high,0
2,3591,8,low,0
5,9383,17,high,0
5,9590,14,high,0
1,1043,1,low,0
5,8620,21,high,0
2,3572,14,low,0
1,2142,28,low,1
1,2720,4,low,0
4,8107,1,high,0
3,6307,16,medium,0
4,6741,24,medium,1
3,5060,18,medium,0
3,6077,20,medium,0
4,8274,29,high,0
3,6377,10,medium,0
5,9844,31,high,0
1,1140,27,low,0
3,5538,4,medium,0
4,7110,29,high,0
5,8514,30,high,0
4,7529,7,high,0
3,5559,15,medium,0
2,4677,25,medium,0
1,2984,19,low,0
4,7421,13,high,0
5,8616,21,high,0
1,2498,18,low,0
5,9862,26,high,0
5,8463,14,high,0
4,6869,24,medium,0
5,8501,29,high,0
4,7333,11,high,0
1,1304,3,low,0
2,4551,10,medium,0
1,1549,17,low,0
2,4097,6,medium,0
5,8378,7,high,1
2,4612,30,medium,0
1,2445,23,low,0
4,7498,7,high,0
2,3461,2,low,0
3,5789,13,medium,1
1,1010,9,low,0
2,4534,16,medium,0
2,4805,25,medium,0
5,9927,2,high,0
1,2162,17,low,0
4,7459,9,high,0
1,2188,18,low,1
5,9066,22,high,0
4,7655,6,high,0
4,7980,31,high,0
2,3327,21,low,0
2,3416,30,low,0
5,9278,25,high,0
4,7366,11,high,1
5,8711,7,high,0
4,7363,1,high,0
3,5312,30,medium,0
3,6357,24,medium,0
2,3995,1,low,0
4,7555,17,high,0
2,3602,24,low,0
4,7690,29,high,0
3,5202,8,medium,0
4,7518,14,high,0
4,7131,29,high,0
5,8386,12,high,0
5,9863,15,high,0
3,6250,20,medium,0
3,6342,4,medium,0
5,9761,25,high,0
2,3446,5,low,0
3,6028,11,medium,0
4,7781,5,high,0
4,7452,17,high,0
4,7394,19,high,0
5,9579,19,high,0
5,9017,10,high,0
5,9427,16,high,0
5,8398,26,high,0
2,3393,20,low,1
1,2019,21,low,0
1,1750,15,low,0
2,3368,21,low,0
2,4918,9,medium,0
4,7462,3,high,0
1,2657,7,low,0
5,8718,31,high,0
2,4157,25,medium,0
1,2174,29,low,0
2,3754,12,low,0
2,4092,27,medium,0
1,2728,1,low,0
2,4400,21,medium,0
3,5881,8,medium,1
4,7764,31,high,0
3,6199,21,medium,0
3,5899,12,medium,1
2,4046,11,medium,0
2,3532,9,low,1
4,7630,16,high,1
1,1762,6,low,0
4,7730,8,high,0
4,7203,20,high,0
2,4721,15,medium,0
1,3147,29,low,0
5,8489,18,high,0
1,3197,14,low,0
5,8968,19,high,0
4,7532,7,high,0
3,5043,12,medium,1
2,3798,9,low,0
4,7891,11,high,0
1,2203,19,low,1
1,1324,18,low,0
4,8223,14,high,0
5,9097,26,high,0
4,7093,18,high,0
1,2318,29,low,0
3,5770,11,medium,0
2,3875,4,low,0
3,6600,16,medium,0
5,8816,29,high,0
5,8987,31,high,0
1,1016,14,low,0
2,4229,29,medium,0
5,9538,14,high,0
5,9594,21,high,0
2,4331,12,medium,0
5,9194,15,high,0
5,9380,28,high,0
1,1159,25,low,0
1,3226,2,low,0
2,3942,14,low,0
4,7035,18,high,0
2,3335,3,low,0
1,1036,28,low,0
5,9408,16,high,0
1,3138,5,low,0
2,4410,30,medium,0
4,6976,24,medium,0
5,8652,14,high,0
1,1252,10,low,0
4,7220,20,high,0
1,1524,31,low,0
3,6565,7,medium,1
4,7542,20,high,0
5,9993,18,high,0
4,8212,30,high,0
3,6203,2,medium,0
3,5252,21,medium,0
2,4077,14,medium,0
4,8112,9,high,0
1,1784,2,low,0
3,6167,20,medium,1
4,8279,4,high,0
3,5424,30,medium,0
3,5843,10,medium,0
2,4638,12,medium,0
1,2931,22,low,0
1,1800,3,low,0
1,2976,29,low,0
4,7968,1,high,0
3,5987,19,medium,0
3,5497,14,medium,0
4,7026,3,high,0
5,8677,1,high,0
1,2248,9,low,0
3,5610,23,medium,0
5,8702,5,high,0
1,2531,28,low,0
4,7551,13,high,0
1,1038,3,low,0
2,4453,10,medium,0
2,4683,1,medium,0
4,8051,5,high,0
4,8078,2,high,0
5,9376,14,high,0
1,3235,26,low,1
5,9636,1,high,0
5,9837,4,high,0
5,9811,23,high,0
5,9748,2,high,0
3,5344,10,medium,0
2,4817,21,medium,0
3,5497,13,medium,0
5,9197,28,high,0
2,4985,13,medium,0
3,5679,21,medium,0
1,3076,6,low,0
4,8279,31,high,0
2,3883,24,low,0
2,4068,6,medium,0
2,4700,4,medium,0
1,1852,28,low,0
1,1703,21,low,0
1,2691,1,low,1
3,5660,16,medium,0
5,8518,5,high,0
2,3484,13,low,0
3,6645,25,medium,0
3,5125,3,medium,0
2,3532,17,low,1
3,6088,6,medium,0
5,9173,6,high,1
1,1744,7,low,0
2,4257,9,medium,0
3,6422,5,medium,0
2,4248,29,medium,0
1,2301,28,low,0
1,2542,17,low,0
4,7269,8,high,0
4,6879,27,medium,0
5,8691,28,high,0
5,9335,25,high,1
1,1125,17,low,0
3,5413,13,medium,0
1,2260,15,low,0
1,1530,23,low,0
4,7550,14,high,0
4,7911,14,high,1
4,7321,22,high,1
1,2439,15,low,0
4,6889,6,medium,1
1,1661,16,low,0
4,7086,8,high,0
4,6803,28,medium,0
2,3419,7,low,0
2,4665,7,medium,0
2,4073,12,medium,0
3,5881,14,medium,0
2,4558,28,medium,0
3,6497,4,medium,1
1,2227,27,low,1
2,4711,10,medium,0
2,4421,16,medium,0
5,8697,21,high,0
5,8425,31,high,0
1,1110,31,low,0
3,5084,10,medium,0
3,5522,18,medium,0
1,2189,25,low,0
5,9968,12,high,0
2,3523,28,low,0
4,7896,29,high,0
4,7974,29,high,0
1,3300,8,low,0
2,3878,26,low,0
5,8719,16,high,0
5,9711,27,high,0
4,6934,21,medium,0
3,6522,21,medium,0
2,4291,26,medium,0
2,3834,28,low,1
1,2673,31,low,0
5,9630,31,high,0
2,3898,12,low,0
1,2739,2,low,0
1,2375,1,low,0
5,9565,11,high,0
5,9363,28,high,0
5,9502,23,high,0
2,4022,9,medium,0
1,1593,20,low,0
5,8400,7,high,0
5,9264,9,high,0
2,4123,6,medium,0
1,2676,13,low,0
4,7222,8,high,0
2,4386,28,medium,0
5,8876,23,high,0
3,5714,12,medium,0
1,1063,23,low,0
1,3089,15,low,0
5,8541,26,high,0
4,7929,11,high,0
2,4800,24,medium,0
